battle_id,battle_type,game_mode,arena_name,is_ladder
3ad2504599281c44734ea6749f1b9186,trail,TeamVsTeam,Legendary Arena,0
3add5ecebb834c8355de90a59e38abcf,PvP,Ladder,Dragon Spa,1
3afcc78011446b17afeef6f6d79b7f20,riverRacePvP,Overtime_Ladder,Legendary Arena,0
3aff31bd10c0c460a8f40dd1b76dcca2,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
3b06673633dd37846de2a4331ca5a923,riverRaceDuel,CW_Duel_1v1,Lumberlove Cabin,0
3b095561c663aa29aeafd45a0987bd45,tournament,DraftModeInsane,Rascal's Hideout,0
3b217882bc89f2e843d80752f5ed5d0e,PvP,Ladder,Lumberlove Cabin,1
3b23886909628dd82fcf380327c4aaeb,tournament,DraftModeInsane,Lumberlove Cabin,0
3b26d3753c3c8ace375ed9ac5dc86ec7,tournament,Draft_Competitive,Executioner's Kitchen,0
3b28ab06eba9b44aad62689094da26d7,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
3b8318e554d7556188434f97fe80b7de,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
3b86c171bd2f67338192e8e88d1f9d93,tournament,DraftModeInsane,Boot Camp,0
3b93985e3cf98202876182a161a0ed3c,tournament,Tournament,Royal Crypt,0
3b9c7aeef35abe136e4bb6c3cdd83a16,tournament,TripleElixir_Tournament,Electro Valley,0
3bac409b49c3da71de11be7847c16dea,tournament,Draft_Competitive,Boot Camp,0
3bf7d3addf6e32bc2c3d835792d3ab04,tournament,Draft_Competitive,Barbarian Bowl,0
3bf9e4bf5c3f00a34909256a76c4116a,PvP,Ladder,Lumberlove Cabin,1
3c4e238f674c05d00ff3b11cacca4626,tournament,DraftModeInsane,Frozen Peak,0
3c5e8a5ea0fc06585d71634bee155cfb,PvP,Ladder,Lumberlove Cabin,1
3c89a5f9d09cfe5315cc265b5660e7df,PvP,Ladder,Lumberlove Cabin,1
3c931b27a2f66b66ce2dea22b9dcbf04,tournament,TripleElixir_Tournament,Barbarian Bowl,0
3c94f2ce2f34023d12a55443514fadfe,tournament,Tournament,Hog Mountain,0
3cad6f8b7325ea869147788191722232,trail,PickMode,Legendary Arena,0
3ccb07931187dad5ea359ab0d351d030,tournament,Draft_Competitive,Frozen Peak,0
3cdde68401555945d1f91ac5b7ba8135,tournament,TripleElixir_Tournament,Lumberlove Cabin,0
3d13cdb095f8c6cdd84f253aba102303,PvP,Ladder,Lumberlove Cabin,1
3d3f12a24150cf865edd1e95bf4c8789,tournament,DraftMode,Rascal's Hideout,0
3da9c065bb22ad22a7a07cc53261c0df,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
3e1a85180940d3428a48407f5bdcf1d7,friendly,Draft_Competitive,Legendary Arena,0
3e2229ad37cc879862917e83668864e7,tournament,DraftMode,Jungle Arena,0
3e28acec812c0b0a42b4c4c51a8ac588,PvP,Ladder,Lumberlove Cabin,1
3e3ae8972dd2856202ff718ada4080ee,PvP,Ladder,Lumberlove Cabin,1
3e403dd4d6b6b967e94590580bba60b1,PvP,Ladder,Royal Crypt,1
3e424ab8fe33b4995df1a606ffee04e4,PvP,Ladder,Lumberlove Cabin,1
3e42cd8a087f50b7c196b266b35abe34,tournament,TripleElixir_Tournament,Frozen Peak,0
3e47ce47b79a7973fc814ce0b37cdebc,tournament,TripleElixir_Tournament,Frozen Peak,0
3e5a900befcac8819d6a3f2bab99fdc4,friendly,PickMode,Legendary Arena,0
3e5d5e07ccf55838f6db13684e383259,PvP,Ladder,Lumberlove Cabin,1
3e64394fe35aa6ecf9d32863a41c6475,tournament,Draft_Competitive,P.E.K.K.A's Playhouse,0
3e89c6aed32dceb2d66b220bfdea17b6,tournament,TripleElixir_Tournament,Electro Valley,0
3ea44808b90f811f916ac080722d97e2,trail,Ladder,Seasonal Arena 5,0
3ea801a39655f478f65da476b406ca7d,PvP,Ladder,Legendary Arena,1
3ee95992a0c6f8a8f818ac1cb26ae8bd,PvP,Ladder,Royal Arena,1
3f0404bbac6bdfae941a27670f508297,clanMate,Friendly,Legendary Arena,0
3f0b37f89438717b5fa30ae5c466f82a,trail,Showdown_Friendly,Legendary Arena,0
3f0cc49f3d2cac8c805b670e7dd150fc,PvP,Ladder,Silent Sanctuary,1
3f14ce5f8b130ccbacf79fd4f4b97bf9,trail,Showdown_Friendly,Legendary Arena,0
3f16e874030cb8cb7982505883795751,tournament,PickMode,Valkalla,0
3f318d44e431b23fd4c2957c932909a2,PvP,Ladder,Royal Arena,1
3f3c4f8e02304c5db55c8eb0e4715370,trail,PickMode,Legendary Arena,0
3f67e9e1250d25cd40057c150d0406f7,PvP,Ladder,Serenity Peak,1
3f7b4e219e10b2c7a530da449ffb8cbb,tournament,Draft_Competitive,Serenity Peak,0
3f7c50938dd8304ba3e92c0af724300b,PvP,Ladder,Lumberlove Cabin,1
3f7d64ccfd3bc78390382b00239cbce6,tournament,TripleElixir_Tournament,Goblin Stadium,0
3f8035a7cf53b838ae10cfb6b12a499b,PvP,Ladder,Lumberlove Cabin,1
3f9fde13c6719a0fecd52ca11c8f50c5,tournament,Draft_Competitive,Builder's Workshop,0
3fc9f3514b9ef2d219a39f7f3593bfbc,trail,TeamVsTeam,Legendary Arena,0
3fd48ef2f0b142108b4b8af836cc2952,clanMate,Friendly,Clash Fest,0
3fd8ed753645776d5249a42b31c806ba,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
3fdb83dddc9099e26121a787229f87c4,tournament,Draft_Competitive,Dragon Spa,0
3fe2c21c44041790f6abef7e0a1e77de,trail,TeamVsTeam,Legendary Arena,0
3feac3405f27aea68e960dd75903473a,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
3ffdfcdc7da488fe913833b4ec1b9a83,PvP,Ladder,Lumberlove Cabin,1
400b45da3f30d856a409405fcfa3407b,PvP,Ladder,Lumberlove Cabin,1
4010ec1aa3f2bbe421a0843c8279a424,PvP,Ladder,Lumberlove Cabin,1
40475a82bb4ede71a873a43f0e3c95cd,PvP,Ladder,Lumberlove Cabin,1
404974972fe98dfb670a83f5e220a769,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4061263843afcfd17b579ee4c5067c7f,clanMate,ClassicDecks_Friendly,Legendary Arena,0
406ae6a7a36685d17969905d35e91d8e,trail,Showdown_Friendly,Legendary Arena,0
4090bf618ee1887cde1a5aaad430610d,PvP,Ladder,Serenity Peak,1
409598289778b15ac1792048860e5a76,trail,Ladder,Seasonal Arena 5,0
409a14d87b7b2f2f783977b06b69af39,tournament,Tournament,Dragon Spa,0
40d26934d093660cd029fb84d51af8bb,tournament,TripleElixir_Tournament,Bone Pit,0
40dea3bb82dfcf2f5f9461b1409b7ebc,riverRacePvP,Overtime_Ladder,Legendary Arena,0
40f81deab7b4aac7915f82e34376ecc8,tournament,DraftMode,Goblin Stadium,0
410e850b8c94eda86d963a9f24fa17b1,tournament,TripleElixir_Tournament,Goblin Stadium,0
411273eb0e37c2f377a2bc57230139a8,trail,Showdown_Friendly,Legendary Arena,0
414af4f7401bed1ef039f18151010d58,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
414e18a7cb3c1bae512853076e123d5b,riverRacePvP,CW_Battle_1v1,Legendary Arena,0
415b1f97edd55dceb54a99b9b7f01dd2,tournament,Draft_Competitive,Rascal's Hideout,0
4165d9e254d076f643a6742af4197c91,tournament,TripleElixir_Tournament,Jungle Arena,0
418d08c5b1e1d157352279ce360dda86,friendly,Friendly,Royal Crypt,0
41b0a207b2191611d293e3893fc0f0e4,tournament,TripleElixir_Tournament,Dragon Spa,0
41b6fa265ec230f15d343b780aa7e470,PvP,Ladder,Executioner's Kitchen,1
41c3d17085e0aec0e224ec397ae47da7,trail,TeamVsTeam,Legendary Arena,0
41cb8111ce9ec4cfc1710c8f0444cfdc,trail,TeamVsTeam,Legendary Arena,0
41dcdb6a851986243f22fb2587d97ef9,PvP,Ladder,Lumberlove Cabin,1
41eff4c114db36bc2144da5ee5655db5,trail,Showdown_Friendly,Legendary Arena,0
41f9f99024044ebfaa6023741f7b472f,tournament,DraftMode,Hog Mountain,0
4200077a269a7d9fa9af120f4127fd7e,PvP,Ladder,Royal Arena,1
4207dbccec87032f2dd52ec73e2f493e,tournament,TripleElixir_Tournament,Royal Crypt,0
4209a9c7c3bb824f113937b6f933aa7b,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4215e5315b8cae286631bc5ba769f38e,tournament,Draft_Competitive,Valkalla,0
42170d372582a27515a29d41555fa377,PvP,Ladder,Lumberlove Cabin,1
4227e8d5bbd36ea275ed07d2fc03195d,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
42519ec96b6901c062324d89c6223857,PvP,Ladder,Miner's Mine,1
4260c37ca234ee15dd2f93b69ea6565e,tournament,DraftMode,Executioner's Kitchen,0
42735e855b1fec836120a4cdfbb967c0,tournament,Draft_Competitive,Spell Valley,0
427dc497dbbde9e76533f27dec999ce9,tournament,Tournament,Silent Sanctuary,0
42a26b64a77dce208714726160bb32b4,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
42b0d1c3fc3bbc5421c912ed0f383031,tournament,DraftModeInsane,Spooky Town,0
42b839a391b3c30718b7486b5f093602,tournament,TripleElixir_Tournament,Serenity Peak,0
42b9b019b1a8888ee587880ef5fb4346,PvP,Ladder,Miner's Mine,1
42d967ab3406383ae62431f00afb8cb7,tournament,DraftModeInsane,Rascal's Hideout,0
42fa2d08ef83dfa9f2dc87fb020ad1e8,PvP,Ladder,Lumberlove Cabin,1
42ff34d5314d305cc6dbf00259cd911f,PvP,Ladder,Legendary Arena,1
431acc034b8364d6620c7378e3c77e27,tournament,DraftMode,Goblin Stadium,0
434cf95f87f8eba804e2203701780eb3,tournament,DraftModeInsane,Royal Arena,0
4353032265257030ac0a6e2a6ad6d287,trail,Showdown_Friendly,Legendary Arena,0
435d01860cc60f8e46adf630c590ba13,PvP,Ladder,Lumberlove Cabin,1
4364f4ed3207a305b556f6e83b65d9f3,tournament,TripleElixir_Tournament,Legendary Arena,0
437b8df386d339b36188af905a6a8b1a,tournament,Draft_Competitive,Jungle Arena,0
437c338f79722f983e32427948aba8d9,tournament,DraftModeInsane,Legendary Arena,0
43a85547a5c1f2900b79d506d8891fbe,tournament,TripleElixir_Tournament,Lumberlove Cabin,0
43b84b66b94a4f203e50e005fe9cc220,tournament,TripleElixir_Tournament,Spooky Town,0
43bcd15fc4938e65e968299b567b9891,PvP,Ladder,PANCAKES!,1
43c34e21aa0ec16ac47417e774e144e9,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
4454389c2f0c2d636ec1ff7949449e92,PvP,Ladder,Silent Sanctuary,1
4473af8dd107713778c5db45ebf6916e,trail,Showdown_Friendly,Legendary Arena,0
4483318e004a883a55d1555bb1207721,tournament,TripleElixir_Tournament,Hog Mountain,0
44c415a644cb28801d302f1913a476b5,PvP,Ladder,Clash Fest,1
44c459ac8ed8b207a6f56c4678f3d73d,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
44ee6368d90ca21111a24f67c86a80f7,tournament,TripleElixir_Tournament,Spell Valley,0
45279db4ec75eae6dcdf118bde82ffa1,tournament,TripleElixir_Tournament,Bone Pit,0
4558efec29fc5a1eb02629e21d6dc074,riverRacePvP,Overtime_Ladder,Legendary Arena,0
456510244d075d1717182d84a862c2c0,PvP,Ladder,Lumberlove Cabin,1
456c3a060e017a73191a19b714849641,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
45768ea1d474034284fd700878f3d5d7,PvP,Ladder,Legendary Arena,1
45816d7846ecef8e874ba54a61332dc0,tournament,TripleElixir_Tournament,Jungle Arena,0
4583f5d9ec32424b5470c8ec0be1dd29,PvP,Ladder,Clash Fest,1
4595c2887d2ed5029a9dd7335033af1e,clanMate2v2,TeamVsTeam,Lumberlove Cabin,0
45c37054bd226dc7c597553e9530889c,PvP,Ladder,Legendary Arena,1
45c7fa3aecf49174653102dbaf60ce8f,tournament,TripleElixir_Tournament,Silent Sanctuary,0
460547898fe9366a666378b8d57888b4,PvP,Ladder,Lumberlove Cabin,1
4620f9904ebeb19c8ba093115cb76333,tournament,TripleElixir_Tournament,Silent Sanctuary,0
46238dcf1cfbb67c98159b90466e021c,tournament,TripleElixir_Tournament,Serenity Peak,0
46380ef0eb0278518f3148025b658066,friendly,Friendly,Spooky Town,0
464b4f64bf52e33e94cdf0d059d9493d,trail,TeamVsTeam,Legendary Arena,0
4666427152faa4b3f3ba0974e6074fff,tournament,TripleElixir_Tournament,Boot Camp,0
468b3b5223b346df7a32495a2f300b21,trail,TeamVsTeam,Legendary Arena,0
46999b92d9a7d317edca226c121caf30,tournament,Draft_Competitive,Dragon Spa,0
46abe6ce790968855fef3d251a51a50d,PvP,Ladder,Lumberlove Cabin,1
46c3b13820d09e56705cc4bb87932588,PvP,Ladder,Royal Arena,1
46ec484b5e25c0fc5245949b48cb2688,trail,TeamVsTeam,Legendary Arena,0
46fedcec80c398edd1e0189a672f410e,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4704fe41741424490abf0a3c93b6fe9e,friendly,DraftMode,Legendary Arena,0
471b33c979407ef4a59594312249ecb5,PvP,Ladder,Lumberlove Cabin,1
472bd5b825c095deb5a17985bb75b3e9,tournament,TripleElixir_Tournament,PANCAKES!,0
47346fa2e0ebea679b81ead4a6afdb02,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4793fb193f80f084bdcde5ad7c959025,PvP,Ladder,Dragon Spa,1
47d019b82adf7927abc82b526a193bea,PvP,Ladder,Lumberlove Cabin,1
480b9ae2ba2e34b28b06a8aa70cfb2ee,trail,Showdown_Friendly,Legendary Arena,0
4816ad9ba620c83a3c71cb5f0502913d,tournament,TripleElixir_Tournament,Royal Arena,0
48328189720fe044c7d74795a50471a3,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
483be1abf8a4b2930ac4b193d2b65864,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
485f07ac91cd186d087e74f5fffeb3a5,tournament,Draft_Competitive,Frozen Peak,0
485fe8214396c77079a97616930ea8f6,tournament,PickMode,Barbarian Bowl,0
48a184e4160241c2c90756c505610c3f,PvP,Ladder,Electro Valley,1
48ac37c77ac130ff405f1e1325c409dd,PvP,Ladder,Legendary Arena,1
48b22273f7d91b3c67a4d030d5cdde43,tournament,PickMode,Spell Valley,0
48c9b3ab6316aa1f8ee39c768f171a54,PvP,Ladder,Lumberlove Cabin,1
48ccf72f2fdd923b67af7f4fcac1c42c,clanMate2v2,TeamVsTeam,Dragon Spa,0
48e4f7190a5f487e586e05c03f1d9f61,tournament,TripleElixir_Tournament,Goblin Stadium,0
48e68a704f6180b3697217354ca26bf5,tournament,Draft_Competitive,P.E.K.K.A's Playhouse,0
48ef5f0c614b86097253ad046e6f2470,PvP,Ladder,Legendary Arena,1
48f57e279fcee4af7ff8afa90c014a55,tournament,Draft_Competitive,Clash Fest,0
48f66fff1793629f48ed9940bbf3dc24,PvP,Ladder,Royal Arena,1
48fee7510ea966388329818923b37e80,PvP,Ladder,Lumberlove Cabin,1
4902eff7f64679f31a0427eedad2d68b,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
491bb804da4219275853a5ca6570bfa9,friendly,Draft_Competitive,Legendary Arena,0
491d11376f864445ccff906f5d2a17a6,tournament,Draft_Competitive,Bone Pit,0
492c2aa7ceda9366f5b38df94c9af5a4,tournament,TripleElixir_Tournament,Goblin Stadium,0
49459d59fe9c157edcedddff09feb732,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
495174b2c1dffd7a4c60f84f82eff220,tournament,DraftMode,Spell Valley,0
495e02a92e3c208753f017ac3f953375,PvP,Ladder,Spooky Town,1
49769bd99e200f3fb61c15662ee40cee,pathOfLegend,Ranked1v1_NewArena2,Legendary Arena,0
4999a128a5f8d2f8b9b6ef4af30a8204,tournament,Tournament,P.E.K.K.A's Playhouse,0
49e4adf75ce6539ab208b7830df4bf48,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
49fbfabb972ffa4ac08cd55db3e9d2f5,PvP,Ladder,Legendary Arena,1
4a0340a30ad2e6e7287aba0c9a4e912b,PvP,Ladder,Frozen Peak,1
4a3bb835066c4adec6f2a046de1c00d1,tournament,DraftMode,Spooky Town,0
4a4cad236249fb3abdf10c9e0843e77c,PvP,Ladder,Lumberlove Cabin,1
4a7062a0ed4cfaf07ba19343c4dabd20,tournament,DraftMode,Hog Mountain,0
4a94b65a44ab31e3d15a6e00656dbfd8,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4a98a63950ff9ec0a373daa77dbb7cae,trail,TeamVsTeam,Legendary Arena,0
4ab47b4b30ab852bfbb345005218a4e9,PvP,Ladder,Lumberlove Cabin,1
4ab5b2551c60ff5f0354188194ebd832,PvP,Ladder,Lumberlove Cabin,1
4aebff04730bdb887feec4565085fa77,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
4b391d6ab4e19f575e23205887c458c7,tournament,DraftModeInsane,Royal Crypt,0
4b4306ee02dbc89d9626bb89c05e6309,PvP,Ladder,Royal Crypt,1
4b6ca58e42390d50b88faf1ebe5f1813,tournament,Tournament,Jungle Arena,0
4b6eea7f170fa2520d56d8c7a00b8c5a,tournament,Draft_Competitive,Electro Valley,0
4b8e9ff95377fd60878a2606f4aebbfa,PvP,Ladder,Lumberlove Cabin,1
4b98a9af8018b7c4f52edc42c248a700,trail,TeamVsTeam,Legendary Arena,0
4bb2d09b7b2cd2aa2013acd65c571765,PvP,Ladder,Dragon Spa,1
4be7089ee849e74400b9f3c3c5a5df27,trail,Showdown_Friendly,Legendary Arena,0
4bf681e58360c5a5ecba950637851c66,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
4bfa8123b2eb7bf3d7f1815223aa4fbe,tournament,DraftMode,Valkalla,0
4c2b168dc458639f73cebb70ea6ca6a6,tournament,TripleElixir_Tournament,Barbarian Bowl,0
4c37a413641af1c4c37843468ed9b249,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4c8d5bcb6feda4f942e12fca88b801c1,PvP,Ladder,Frozen Peak,1
4c90756959b1b717858a170b73cf2d39,PvP,Ladder,Lumberlove Cabin,1
4cad0517defa171fbf150751a9028e66,tournament,Tournament,Boot Camp,0
4cb4762fcb8471c92a6c7c96409d9a9f,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
4cff1a93a0422479e44489e8472e4432,PvP,Ladder,Lumberlove Cabin,1
4d0b6b13012690236f787c3d92ac7350,PvP,Ladder,Lumberlove Cabin,1
4d0d1cd6b2198892483c0d0505f81d06,tournament,TripleElixir_Tournament,PANCAKES!,0
4d1171d00cfff88b5f7e3ddfa3916485,tournament,Draft_Competitive,Serenity Peak,0
4d34985fd89fb24e7b99916d05e7aabd,PvP,Ladder,Frozen Peak,1
4d45c88bf19b7420838de57467cddab5,PvP,Ladder,Serenity Peak,1
4d51e9877d4ccba9b885538284ae4ef2,tournament,DraftMode,Valkalla,0
4d563caaee9d8e24a7556d1c9e5f0608,tournament,Draft_Competitive,Spooky Town,0
4d6cf2ceaa201d609b8d14590d25e605,trail,Showdown_Friendly,Legendary Arena,0
4d800d623ff2f561457437330e7562b0,PvP,Ladder,Lumberlove Cabin,1
4d83949314cfd9e03f2f385864710b3b,PvP,Ladder,Lumberlove Cabin,1
4dae25183cb8d970bb8cdc83483a37d0,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4db1ce8f511f10420edac74368ccb864,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
4dcbcb0ae9432de3ae3159e984b454bc,tournament,Draft_Competitive,Frozen Peak,0
4deb7c737ac0fb3d3bf1471790980b75,trail,TeamVsTeam,Legendary Arena,0
4ded41ff6c5647713882832f98c2becc,tournament,TripleElixir_Tournament,Miner's Mine,0
4dfe5dbfb2c9a018e4ba06fc785388a8,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4e05b5a03717e0eacb744bd8b7882823,PvP,Ladder,Lumberlove Cabin,1
4e79a1d55ea66b6d83c3f56b5643010e,PvP,Ladder,Lumberlove Cabin,1
4e94e87d24fa0fc140af1b18ef4b74af,tournament,DraftModeInsane,Boot Camp,0
4eb23a56ddc98a8cac76893eecb407d9,trail,Showdown_Friendly,Legendary Arena,0
4ed8a680c857c95945250beb8303ff3f,PvP,Ladder,Royal Arena,1
4edf0938f07ecafceba54171cf60fd73,tournament,TripleElixir_Tournament,Executioner's Kitchen,0
4ef4236a0dc76431659bacb7cd1a1d20,PvP,Ladder,Valkalla,1
4eff7380f6b678dae4305e728e3e3e84,friendly,Friendly,PANCAKES!,0
4f08f53f349613a7dc7bdf2ceb0ba458,tournament,Draft_Competitive,Miner's Mine,0
4f16603bd00c1f08ac27485364d3714f,trail,TeamVsTeam,Legendary Arena,0
4f3bb1b45a3a8b0b9caae1f6e8f28092,trail,Showdown_Friendly,Legendary Arena,0
4f42aaa331783bdf625a01ad2af2a03a,tournament,DraftMode,Barbarian Bowl,0
4f47226dda9e1141bd841a2d88473855,tournament,TripleElixir_Tournament,Legendary Arena,0
4f4d30f1408213fe16b357e318b221ac,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4f519346448d73549c4a9c0cfd0a373a,tournament,DraftModeInsane,Goblin Stadium,0
4f5bed701b0cdf1dc14b7e5e6d641fd0,pathOfLegend,Ranked1v1_NewArena,Legendary Arena,0
4f65a38117f1b02625b5dd3bf1bc201d,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
4f708e7201f283c2430d52fe7dbb9fc4,tournament,DraftModeInsane,Frozen Peak,0
4f9494691f5dc3c4ccfac1e333eb8bd2,tournament,TripleElixir_Tournament,Spooky Town,0
4fc80b65328a81bc0b855104cdcd8fb0,tournament,DraftModeInsane,Spooky Town,0
4fd6d87e57ed3b2ee77306b98135a86d,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
4ff19358486007d407c7e5f8bfe4681c,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
4ff602fae18c3dd3d7b53cccb60177b4,tournament,TripleElixir_Tournament,Frozen Peak,0
4ff93e1170f49b988f0555283b26afe4,trail,Challenge_AllCards_EventDeck_NoSet,Legendary Arena,0
4ffab1cd0474e06a2b45af5f86581646,tournament,DraftMode,Executioner's Kitchen,0
5000f5db70ee7045c892288e6d21d1b0,trail,Ladder,Seasonal Arena 4,0
50279b6acea0bb1f82933613e9e29b3d,tournament,Draft_Competitive,Spooky Town,0
50538020da0589638fe233d813f5332d,PvP,Ladder,Electro Valley,1
5055e4ca8af065eff7403fed3a5ab308,tournament,TripleElixir_Tournament,Dragon Spa,0
5068e1ab4799c4781cbbb90946f679c7,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
50748ae75e0eb71fb01e144cb58c5f77,trail,TeamVsTeam,Legendary Arena,0
50952eb2e9a58db60f04c0af2cb284db,trail,TeamVsTeam,Legendary Arena,0
50963165c48359eef911f4f3e26e4873,PvP,Ladder,Clash Fest,1
510edf8a84461b8fce7c23669e72bd67,tournament,PickMode,Spooky Town,0
510f0b162a6d9b93b26af94f0565c97e,clanMate2v2,TeamVsTeam_Touchdown_Draft,Touchdown Arena,0
51152347333bb2c4213f3e644f25d86a,tournament,TripleElixir_Tournament,Electro Valley,0
51176821bbb45a9a405615b1afb7d580,PvP,Ladder,Lumberlove Cabin,1
513a01241112488f7f37fa26591a8609,PvP,Ladder,Lumberlove Cabin,1
517fce5dc3c5e9fddfcc8d9bf31e43b0,tournament,DraftModeInsane,Jungle Arena,0
518682000627bda0d995d56e79670d9f,tournament,DraftModeInsane,Barbarian Bowl,0
51c6513f0b384ca68b01a21e92db4760,PvP,Ladder,Lumberlove Cabin,1
52165c2e1439d37a1d4fea83bc04cb0d,trail,Ladder,Seasonal Arena 4,0
5217bad4959988af4969b59d30f0de31,tournament,DraftModeInsane,P.E.K.K.A's Playhouse,0
521ea606de04a502e2aa00972b1bd01f,PvP,Ladder,Lumberlove Cabin,1
521f1ec55d420adcdb9673c8d4dce756,tournament,Draft_Competitive,Miner's Mine,0
523321c3916b6d35ba46dda22d48cf00,tournament,DraftMode,Silent Sanctuary,0
524984f530804b205e5c45873619dd4c,trail,TeamVsTeam,Legendary Arena,0
525210b4d20947b0d74af0c359ea24c9,PvP,Ladder,Lumberlove Cabin,1
525b90181af6ff7b2da6dc9fd36865ad,tournament,TripleElixir_Tournament,Serenity Peak,0
526f77413da831d3b8dc293f39c3eb13,tournament,Tournament,Miner's Mine,0
5285bb873f039001aea0e629730e6659,tournament,DraftModeInsane,Bone Pit,0
52a8cc11ed356144f0ce5b13989c4e35,tournament,Draft_Competitive,Silent Sanctuary,0
52b9ced3d8bb2e7e9691d7851da7b7b0,tournament,TripleElixir_Tournament,Hog Mountain,0
52ddd8ae54da44ffedef909f4bc2e132,riverRacePvP,TripleElixir_Ladder,Lumberlove Cabin,0
52f2ee0f5ab2a1a746185036e7f1f70f,tournament,TripleElixir_Tournament,Miner's Mine,0
530340f7c773ed31e99dbbb1cfebb06b,tournament,TripleElixir_Tournament,Electro Valley,0
5321b001e9281c94243b551a818ee187,tournament,DraftModeInsane,Boot Camp,0
5324d0ecef1d59725a096f9deb0b4066,trail,TeamVsTeam,Legendary Arena,0
533caf89cbfc9279bf0000e6f05225e2,tournament,DraftMode,Miner's Mine,0
5351c633f306081d14703532e2e3fd25,tournament,Tournament,Royal Arena,0
538a704ed3228a6cba06df7ebcacb93a,tournament,TripleElixir_Tournament,Royal Crypt,0
53c207c84e86035dd057cef22d3081ed,friendly,Draft_Competitive,Legendary Arena,0
53ceab3d9aea017741fdd70ed0acae4d,tournament,TripleElixir_Tournament,Barbarian Bowl,0
53dfffd067d90617548bf1301b1dde0a,tournament,Draft_Competitive,Royal Crypt,0
53f0e0979d23318eab3767a761cb71a0,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
53f31c9a3d38eabfee5e5bcb9ee2d96a,pathOfLegend,Ranked1v1_NewArena2,Legendary Arena,0
53fea0858c7d335a20509a355fe07fc6,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
54022880ef61c661802f85dce512ac40,tournament,DraftMode,Bone Pit,0
540b9973002a15179b17da460a23a4ee,PvP,Ladder,Royal Crypt,1
5424268a0995bec7ab7545854a934e4a,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
54349427f061417d1e0c010660198e29,tournament,DraftModeInsane,Barbarian Bowl,0
543b3a2f3a251860c7c9aefc3ab7aed8,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
54481e24d9aac006ef2766e97a52ae97,PvP,Ladder,Serenity Peak,1
546195e1aa8812b3b6d4b7c6e6f1e5e7,trail,Showdown_Friendly,Legendary Arena,0
54670feb72d55acc236143bc92a635de,tournament,DraftMode,Executioner's Kitchen,0
546b64b9046848d98dc44c044d751880,tournament,DraftModeInsane,Legendary Arena,0
54cc5087585e8fd78408f3ee53b81868,riverRacePvP,CW_Battle_1v1,Legendary Arena,0
54d571615d2556031739025ac27f68ff,tournament,TripleElixir_Tournament,Jungle Arena,0
54e9862c6d45f5f44d9bf72c6379b1d6,tournament,TripleElixir_Tournament,Electro Valley,0
54f603693ab3851b2c87a2e1643ee051,tournament,DraftModeInsane,P.E.K.K.A's Playhouse,0
54fe9f4158b2ec6ee66cc5ff3a20a0b2,PvP,Ladder,Lumberlove Cabin,1
554b66638068ad6d8a926cb3e64b2788,tournament,Draft_Competitive,Valkalla,0
555758bb42ca3a8074057d1e15cf73f5,boatBattle,ClanWar_BoatBattle,Legendary Arena,0
5560cd61c6a68a22e1effe7732d5955f,PvP,Ladder,Lumberlove Cabin,1
557db8a8b6501a2d0f915dd9caa523e0,tournament,Tournament,Dragon Spa,0
